  7.6301E-01 -6.4261E-01  6.9769E-02  4.0232E-01  3.8766E-01 -8.2937E-01  5.0591E-01  6.6089E-01  5.5432E-01
  7.6301E-01 -6.4261E-01  6.9769E-02  4.0232E-01  3.8766E-01 -8.2937E-01  5.0591E-01  6.6089E-01  5.5432E-01
  7.6301E-01 -6.4261E-01  6.9769E-02  4.0232E-01  3.8766E-01 -8.2937E-01  5.0591E-01  6.6089E-01  5.5432E-01
  7.6301E-01 -6.4261E-01  6.9769E-02  4.0232E-01  3.8766E-01 -8.2937E-01  5.0591E-01  6.6089E-01  5.5432E-01
  7.6301E-01 -6.4261E-01  6.9769E-02  4.0232E-01  3.8766E-01 -8.2937E-01  5.0591E-01  6.6089E-01  5.5432E-01
  7.6301E-01 -6.4261E-01  6.9769E-02  4.0232E-01  3.8766E-01 -8.2937E-01  5.0591E-01  6.6089E-01  5.5432E-01
  7.6301E-01 -6.4261E-01  6.9769E-02  4.0232E-01  3.8766E-01 -8.2937E-01  5.0591E-01  6.6089E-01  5.5432E-01
  7.6301E-01 -6.4261E-01  6.9769E-02  4.0232E-01  3.8766E-01 -8.2937E-01  5.0591E-01  6.6089E-01  5.5432E-01
  7.6301E-01 -6.4261E-01  6.9769E-02  4.0232E-01  3.8766E-01 -8.2937E-01  5.0591E-01  6.6089E-01  5.5432E-01
  7.6301E-01 -6.4261E-01  6.9769E-02  4.0232E-01  3.8766E-01 -8.2937E-01  5.0591E-01  6.6089E-01  5.5432E-01
  7.6301E-01 -6.4261E-01  6.9769E-02  4.0232E-01  3.8766E-01 -8.2937E-01  5.0591E-01  6.6089E-01  5.5432E-01
  7.6301E-01 -6.4261E-01  6.9769E-02  4.0232E-01  3.8766E-01 -8.2937E-01  5.0591E-01  6.6089E-01  5.5432E-01
  7.6301E-01 -6.4261E-01  6.9769E-02  4.0232E-01  3.8766E-01 -8.2937E-01  5.0591E-01  6.6089E-01  5.5432E-01
  7.6301E-01 -6.4261E-01  6.9769E-02  4.0232E-01  3.8766E-01 -8.2937E-01  5.0591E-01  6.6089E-01  5.5432E-01
  7.6301E-01 -6.4261E-01  6.9769E-02  4.0232E-01  3.8766E-01 -8.2937E-01  5.0591E-01  6.6089E-01  5.5432E-01
  7.6301E-01 -6.4261E-01  6.9769E-02  4.0232E-01  3.8766E-01 -8.2937E-01  5.0591E-01  6.6089E-01  5.5432E-01
  7.6301E-01 -6.4261E-01  6.9769E-02  4.0232E-01  3.8766E-01 -8.2937E-01  5.0591E-01  6.6089E-01  5.5432E-01
  7.6301E-01 -6.4261E-01  6.9769E-02  4.0232E-01  3.8766E-01 -8.2937E-01  5.0591E-01  6.6089E-01  5.5432E-01
  7.6301E-01 -6.4261E-01  6.9769E-02  4.0232E-01  3.8766E-01 -8.2937E-01  5.0591E-01  6.6089E-01  5.5432E-01
  7.6301E-01 -6.4261E-01  6.9769E-02  4.0232E-01  3.8766E-01 -8.2937E-01  5.0591E-01  6.6089E-01  5.5432E-01
  7.6301E-01 -6.4261E-01  6.9769E-02  4.0232E-01  3.8766E-01 -8.2937E-01  5.0591E-01  6.6089E-01  5.5432E-01
  7.6301E-01 -6.4261E-01  6.9769E-02  4.0232E-01  3.8766E-01 -8.2937E-01  5.0591E-01  6.6089E-01  5.5432E-01
  7.6301E-01 -6.4261E-01  6.9769E-02  4.0232E-01  3.8766E-01 -8.2937E-01  5.0591E-01  6.6089E-01  5.5432E-01
  7.6301E-01 -6.4261E-01  6.9769E-02  4.0232E-01  3.8766E-01 -8.2937E-01  5.0591E-01  6.6089E-01  5.5432E-01
  7.6301E-01 -6.4261E-01  6.9769E-02  4.0232E-01  3.8766E-01 -8.2937E-01  5.0591E-01  6.6089E-01  5.5432E-01
  7.6301E-01 -6.4261E-01  6.9769E-02  4.0232E-01  3.8766E-01 -8.2937E-01  5.0591E-01  6.6089E-01  5.5432E-01
  7.6301E-01 -6.4261E-01  6.9769E-02  4.0232E-01  3.8766E-01 -8.2937E-01  5.0591E-01  6.6089E-01  5.5432E-01
  7.6301E-01 -6.4261E-01  6.9769E-02  4.0232E-01  3.8766E-01 -8.2937E-01  5.0591E-01  6.6089E-01  5.5432E-01
  7.6301E-01 -6.4261E-01  6.9769E-02  4.0232E-01  3.8766E-01 -8.2937E-01  5.0591E-01  6.6089E-01  5.5432E-01
  7.6301E-01 -6.4261E-01  6.9769E-02  4.0232E-01  3.8766E-01 -8.2937E-01  5.0591E-01  6.6089E-01  5.5432E-01
  7.6301E-01 -6.4261E-01  6.9769E-02  4.0232E-01  3.8766E-01 -8.2937E-01  5.0591E-01  6.6089E-01  5.5432E-01
  7.6301E-01 -6.4261E-01  6.9769E-02  4.0232E-01  3.8766E-01 -8.2937E-01  5.0591E-01  6.6089E-01  5.5432E-01
  7.6301E-01 -6.4261E-01  6.9769E-02  4.0232E-01  3.8766E-01 -8.2937E-01  5.0591E-01  6.6089E-01  5.5432E-01
  7.6301E-01 -6.4261E-01  6.9769E-02  4.0232E-01  3.8766E-01 -8.2937E-01  5.0591E-01  6.6089E-01  5.5432E-01
  7.6301E-01 -6.4261E-01  6.9769E-02  4.0232E-01  3.8766E-01 -8.2937E-01  5.0591E-01  6.6089E-01  5.5432E-01
  7.6301E-01 -6.4261E-01  6.9769E-02  4.0232E-01  3.8766E-01 -8.2937E-01  5.0591E-01  6.6089E-01  5.5432E-01
  7.6301E-01 -6.4261E-01  6.9769E-02  4.0232E-01  3.8766E-01 -8.2937E-01  5.0591E-01  6.6089E-01  5.5432E-01
  7.6301E-01 -6.4261E-01  6.9769E-02  4.0232E-01  3.8766E-01 -8.2937E-01  5.0591E-01  6.6089E-01  5.5432E-01
  7.6301E-01 -6.4261E-01  6.9769E-02  4.0232E-01  3.8766E-01 -8.2937E-01  5.0591E-01  6.6089E-01  5.5432E-01
  7.6301E-01 -6.4261E-01  6.9769E-02  4.0232E-01  3.8766E-01 -8.2937E-01  5.0591E-01  6.6089E-01  5.5432E-01
  7.6301E-01 -6.4261E-01  6.9769E-02  4.0232E-01  3.8766E-01 -8.2937E-01  5.0591E-01  6.6089E-01  5.5432E-01
  7.6301E-01 -6.4261E-01  6.9769E-02  4.0232E-01  3.8766E-01 -8.2937E-01  5.0591E-01  6.6089E-01  5.5432E-01
  7.6301E-01 -6.4261E-01  6.9769E-02  4.0232E-01  3.8766E-01 -8.2937E-01  5.0591E-01  6.6089E-01  5.5432E-01
  7.6301E-01 -6.4261E-01  6.9769E-02  4.0232E-01  3.8766E-01 -8.2937E-01  5.0591E-01  6.6089E-01  5.5432E-01
  7.6301E-01 -6.4261E-01  6.9769E-02  4.0232E-01  3.8766E-01 -8.2937E-01  5.0591E-01  6.6089E-01  5.5432E-01
  7.6301E-01 -6.4261E-01  6.9769E-02  4.0232E-01  3.8766E-01 -8.2937E-01  5.0591E-01  6.6089E-01  5.5432E-01
  7.6301E-01 -6.4261E-01  6.9769E-02  4.0232E-01  3.8766E-01 -8.2937E-01  5.0591E-01  6.6089E-01  5.5432E-01
  7.6301E-01 -6.4261E-01  6.9769E-02  4.0232E-01  3.8766E-01 -8.2937E-01  5.0591E-01  6.6089E-01  5.5432E-01
  7.6301E-01 -6.4261E-01  6.9769E-02  4.0232E-01  3.8766E-01 -8.2937E-01  5.0591E-01  6.6089E-01  5.5432E-01
  7.6301E-01 -6.4261E-01  6.9769E-02  4.0232E-01  3.8766E-01 -8.2937E-01  5.0591E-01  6.6089E-01  5.5432E-01
  7.6301E-01 -6.4261E-01  6.9769E-02  4.0232E-01  3.8766E-01 -8.2937E-01  5.0591E-01  6.6089E-01  5.5432E-01
  7.6301E-01 -6.4261E-01  6.9769E-02  4.0232E-01  3.8766E-01 -8.2937E-01  5.0591E-01  6.6089E-01  5.5432E-01
  7.6301E-01 -6.4261E-01  6.9769E-02  4.0232E-01  3.8766E-01 -8.2937E-01  5.0591E-01  6.6089E-01  5.5432E-01
  7.6301E-01 -6.4261E-01  6.9769E-02  4.0232E-01  3.8766E-01 -8.2937E-01  5.0591E-01  6.6089E-01  5.5432E-01
  7.6301E-01 -6.4261E-01  6.9769E-02  4.0232E-01  3.8766E-01 -8.2937E-01  5.0591E-01  6.6089E-01  5.5432E-01
  7.6301E-01 -6.4261E-01  6.9769E-02  4.0232E-01  3.8766E-01 -8.2937E-01  5.0591E-01  6.6089E-01  5.5432E-01
  7.6301E-01 -6.4261E-01  6.9769E-02  4.0232E-01  3.8766E-01 -8.2937E-01  5.0591E-01  6.6089E-01  5.5432E-01
  7.6301E-01 -6.4261E-01  6.9769E-02  4.0232E-01  3.8766E-01 -8.2937E-01  5.0591E-01  6.6089E-01  5.5432E-01
  7.6301E-01 -6.4261E-01  6.9769E-02  4.0232E-01  3.8766E-01 -8.2937E-01  5.0591E-01  6.6089E-01  5.5432E-01
  7.6301E-01 -6.4261E-01  6.9769E-02  4.0232E-01  3.8766E-01 -8.2937E-01  5.0591E-01  6.6089E-01  5.5432E-01
  7.6301E-01 -6.4261E-01  6.9769E-02  4.0232E-01  3.8766E-01 -8.2937E-01  5.0591E-01  6.6089E-01  5.5432E-01
  7.6301E-01 -6.4261E-01  6.9769E-02  4.0232E-01  3.8766E-01 -8.2937E-01  5.0591E-01  6.6089E-01  5.5432E-01
  7.6301E-01 -6.4261E-01  6.9769E-02  4.0232E-01  3.8766E-01 -8.2937E-01  5.0591E-01  6.6089E-01  5.5432E-01
  7.6301E-01 -6.4261E-01  6.9769E-02  4.0232E-01  3.8766E-01 -8.2937E-01  5.0591E-01  6.6089E-01  5.5432E-01
  7.6301E-01 -6.4261E-01  6.9769E-02  4.0232E-01  3.8766E-01 -8.2937E-01  5.0591E-01  6.6089E-01  5.5432E-01
  7.6301E-01 -6.4261E-01  6.9769E-02  4.0232E-01  3.8766E-01 -8.2937E-01  5.0591E-01  6.6089E-01  5.5432E-01
  7.6301E-01 -6.4261E-01  6.9769E-02  4.0232E-01  3.8766E-01 -8.2937E-01  5.0591E-01  6.6089E-01  5.5432E-01
  7.6301E-01 -6.4261E-01  6.9769E-02  4.0232E-01  3.8766E-01 -8.2937E-01  5.0591E-01  6.6089E-01  5.5432E-01
  7.6301E-01 -6.4261E-01  6.9769E-02  4.0232E-01  3.8766E-01 -8.2937E-01  5.0591E-01  6.6089E-01  5.5432E-01
  7.6301E-01 -6.4261E-01  6.9769E-02  4.0232E-01  3.8766E-01 -8.2937E-01  5.0591E-01  6.6089E-01  5.5432E-01
  7.6301E-01 -6.4261E-01  6.9769E-02  4.0232E-01  3.8766E-01 -8.2937E-01  5.0591E-01  6.6089E-01  5.5432E-01
  7.6301E-01 -6.4261E-01  6.9769E-02  4.0232E-01  3.8766E-01 -8.2937E-01  5.0591E-01  6.6089E-01  5.5432E-01
  7.6301E-01 -6.4261E-01  6.9769E-02  4.0232E-01  3.8766E-01 -8.2937E-01  5.0591E-01  6.6089E-01  5.5432E-01
  7.6301E-01 -6.4261E-01  6.9769E-02  4.0232E-01  3.8766E-01 -8.2937E-01  5.0591E-01  6.6089E-01  5.5432E-01
  7.6301E-01 -6.4261E-01  6.9769E-02  4.0232E-01  3.8766E-01 -8.2937E-01  5.0591E-01  6.6089E-01  5.5432E-01
  7.6301E-01 -6.4261E-01  6.9769E-02  4.0232E-01  3.8766E-01 -8.2937E-01  5.0591E-01  6.6089E-01  5.5432E-01
  7.6301E-01 -6.4261E-01  6.9769E-02  4.0232E-01  3.8766E-01 -8.2937E-01  5.0591E-01  6.6089E-01  5.5432E-01
  7.6301E-01 -6.4261E-01  6.9769E-02  4.0232E-01  3.8766E-01 -8.2937E-01  5.0591E-01  6.6089E-01  5.5432E-01
  7.6301E-01 -6.4261E-01  6.9769E-02  4.0232E-01  3.8766E-01 -8.2937E-01  5.0591E-01  6.6089E-01  5.5432E-01
  7.6301E-01 -6.4261E-01  6.9769E-02  4.0232E-01  3.8766E-01 -8.2937E-01  5.0591E-01  6.6089E-01  5.5432E-01
  7.6301E-01 -6.4261E-01  6.9769E-02  4.0232E-01  3.8766E-01 -8.2937E-01  5.0591E-01  6.6089E-01  5.5432E-01
  7.6301E-01 -6.4261E-01  6.9769E-02  4.0232E-01  3.8766E-01 -8.2937E-01  5.0591E-01  6.6089E-01  5.5432E-01
  7.6301E-01 -6.4261E-01  6.9769E-02  4.0232E-01  3.8766E-01 -8.2937E-01  5.0591E-01  6.6089E-01  5.5432E-01
  7.6301E-01 -6.4261E-01  6.9769E-02  4.0232E-01  3.8766E-01 -8.2937E-01  5.0591E-01  6.6089E-01  5.5432E-01
  7.6301E-01 -6.4261E-01  6.9769E-02  4.0232E-01  3.8766E-01 -8.2937E-01  5.0591E-01  6.6089E-01  5.5432E-01
  7.6301E-01 -6.4261E-01  6.9769E-02  4.0232E-01  3.8766E-01 -8.2937E-01  5.0591E-01  6.6089E-01  5.5432E-01
  7.6301E-01 -6.4261E-01  6.9769E-02  4.0232E-01  3.8766E-01 -8.2937E-01  5.0591E-01  6.6089E-01  5.5432E-01
  7.6301E-01 -6.4261E-01  6.9769E-02  4.0232E-01  3.8766E-01 -8.2937E-01  5.0591E-01  6.6089E-01  5.5432E-01
  7.6301E-01 -6.4261E-01  6.9769E-02  4.0232E-01  3.8766E-01 -8.2937E-01  5.0591E-01  6.6089E-01  5.5432E-01
  7.6301E-01 -6.4261E-01  6.9769E-02  4.0232E-01  3.8766E-01 -8.2937E-01  5.0591E-01  6.6089E-01  5.5432E-01
  7.6301E-01 -6.4261E-01  6.9769E-02  4.0232E-01  3.8766E-01 -8.2937E-01  5.0591E-01  6.6089E-01  5.5432E-01
  7.6301E-01 -6.4261E-01  6.9769E-02  4.0232E-01  3.8766E-01 -8.2937E-01  5.0591E-01  6.6089E-01  5.5432E-01
  7.6301E-01 -6.4261E-01  6.9769E-02  4.0232E-01  3.8766E-01 -8.2937E-01  5.0591E-01  6.6089E-01  5.5432E-01
  7.6301E-01 -6.4261E-01  6.9769E-02  4.0232E-01  3.8766E-01 -8.2937E-01  5.0591E-01  6.6089E-01  5.5432E-01
  7.6301E-01 -6.4261E-01  6.9769E-02  4.0232E-01  3.8766E-01 -8.2937E-01  5.0591E-01  6.6089E-01  5.5432E-01
  7.6301E-01 -6.4261E-01  6.9769E-02  4.0232E-01  3.8766E-01 -8.2937E-01  5.0591E-01  6.6089E-01  5.5432E-01
  7.6301E-01 -6.4261E-01  6.9769E-02  4.0232E-01  3.8766E-01 -8.2937E-01  5.0591E-01  6.6089E-01  5.5432E-01
  7.6301E-01 -6.4261E-01  6.9769E-02  4.0232E-01  3.8766E-01 -8.2937E-01  5.0591E-01  6.6089E-01  5.5432E-01
  7.6301E-01 -6.4261E-01  6.9769E-02  4.0232E-01  3.8766E-01 -8.2937E-01  5.0591E-01  6.6089E-01  5.5432E-01
  7.6301E-01 -6.4261E-01  6.9769E-02  4.0232E-01  3.8766E-01 -8.2937E-01  5.0591E-01  6.6089E-01  5.5432E-01
  7.6301E-01 -6.4261E-01  6.9769E-02  4.0232E-01  3.8766E-01 -8.2937E-01  5.0591E-01  6.6089E-01  5.5432E-01
  7.6301E-01 -6.4261E-01  6.9769E-02  4.0232E-01  3.8766E-01 -8.2937E-01  5.0591E-01  6.6089E-01  5.5432E-01
  7.6301E-01 -6.4261E-01  6.9769E-02  4.0232E-01  3.8766E-01 -8.2937E-01  5.0591E-01  6.6089E-01  5.5432E-01
  7.6301E-01 -6.4261E-01  6.9769E-02  4.0232E-01  3.8766E-01 -8.2937E-01  5.0591E-01  6.6089E-01  5.5432E-01
  7.6301E-01 -6.4261E-01  6.9769E-02  4.0232E-01  3.8766E-01 -8.2937E-01  5.0591E-01  6.6089E-01  5.5432E-01
  7.6301E-01 -6.4261E-01  6.9769E-02  4.0232E-01  3.8766E-01 -8.2937E-01  5.0591E-01  6.6089E-01  5.5432E-01
  7.6301E-01 -6.4261E-01  6.9769E-02  4.0232E-01  3.8766E-01 -8.2937E-01  5.0591E-01  6.6089E-01  5.5432E-01
  7.6301E-01 -6.4261E-01  6.9769E-02  4.0232E-01  3.8766E-01 -8.2937E-01  5.0591E-01  6.6089E-01  5.5432E-01
  7.6301E-01 -6.4261E-01  6.9769E-02  4.0232E-01  3.8766E-01 -8.2937E-01  5.0591E-01  6.6089E-01  5.5432E-01
  7.6301E-01 -6.4261E-01  6.9769E-02  4.0232E-01  3.8766E-01 -8.2937E-01  5.0591E-01  6.6089E-01  5.5432E-01
  7.6301E-01 -6.4261E-01  6.9769E-02  4.0232E-01  3.8766E-01 -8.2937E-01  5.0591E-01  6.6089E-01  5.5432E-01
  7.6301E-01 -6.4261E-01  6.9769E-02  4.0232E-01  3.8766E-01 -8.2937E-01  5.0591E-01  6.6089E-01  5.5432E-01
  7.6301E-01 -6.4261E-01  6.9769E-02  4.0232E-01  3.8766E-01 -8.2937E-01  5.0591E-01  6.6089E-01  5.5432E-01
  7.6301E-01 -6.4261E-01  6.9769E-02  4.0232E-01  3.8766E-01 -8.2937E-01  5.0591E-01  6.6089E-01  5.5432E-01
  7.6301E-01 -6.4261E-01  6.9769E-02  4.0232E-01  3.8766E-01 -8.2937E-01  5.0591E-01  6.6089E-01  5.5432E-01
  7.6301E-01 -6.4261E-01  6.9769E-02  4.0232E-01  3.8766E-01 -8.2937E-01  5.0591E-01  6.6089E-01  5.5432E-01
  7.6301E-01 -6.4261E-01  6.9769E-02  4.0232E-01  3.8766E-01 -8.2937E-01  5.0591E-01  6.6089E-01  5.5432E-01
  7.6301E-01 -6.4261E-01  6.9769E-02  4.0232E-01  3.8766E-01 -8.2937E-01  5.0591E-01  6.6089E-01  5.5432E-01
  7.6301E-01 -6.4261E-01  6.9769E-02  4.0232E-01  3.8766E-01 -8.2937E-01  5.0591E-01  6.6089E-01  5.5432E-01
  7.6301E-01 -6.4261E-01  6.9769E-02  4.0232E-01  3.8766E-01 -8.2937E-01  5.0591E-01  6.6089E-01  5.5432E-01
  7.6301E-01 -6.4261E-01  6.9769E-02  4.0232E-01  3.8766E-01 -8.2937E-01  5.0591E-01  6.6089E-01  5.5432E-01
  7.6301E-01 -6.4261E-01  6.9769E-02  4.0232E-01  3.8766E-01 -8.2937E-01  5.0591E-01  6.6089E-01  5.5432E-01
  7.6301E-01 -6.4261E-01  6.9769E-02  4.0232E-01  3.8766E-01 -8.2937E-01  5.0591E-01  6.6089E-01  5.5432E-01
  7.6301E-01 -6.4261E-01  6.9769E-02  4.0232E-01  3.8766E-01 -8.2937E-01  5.0591E-01  6.6089E-01  5.5432E-01
  7.6301E-01 -6.4261E-01  6.9769E-02  4.0232E-01  3.8766E-01 -8.2937E-01  5.0591E-01  6.6089E-01  5.5432E-01
  7.6301E-01 -6.4261E-01  6.9769E-02  4.0232E-01  3.8766E-01 -8.2937E-01  5.0591E-01  6.6089E-01  5.5432E-01
  7.6301E-01 -6.4261E-01  6.9769E-02  4.0232E-01  3.8766E-01 -8.2937E-01  5.0591E-01  6.6089E-01  5.5432E-01
  7.6301E-01 -6.4261E-01  6.9769E-02  4.0232E-01  3.8766E-01 -8.2937E-01  5.0591E-01  6.6089E-01  5.5432E-01
  7.6301E-01 -6.4261E-01  6.9769E-02  4.0232E-01  3.8766E-01 -8.2937E-01  5.0591E-01  6.6089E-01  5.5432E-01
  7.6301E-01 -6.4261E-01  6.9769E-02  4.0232E-01  3.8766E-01 -8.2937E-01  5.0591E-01  6.6089E-01  5.5432E-01
  7.6301E-01 -6.4261E-01  6.9769E-02  4.0232E-01  3.8766E-01 -8.2937E-01  5.0591E-01  6.6089E-01  5.5432E-01
  7.6301E-01 -6.4261E-01  6.9769E-02  4.0232E-01  3.8766E-01 -8.2937E-01  5.0591E-01  6.6089E-01  5.5432E-01
  7.6301E-01 -6.4261E-01  6.9769E-02  4.0232E-01  3.8766E-01 -8.2937E-01  5.0591E-01  6.6089E-01  5.5432E-01
  7.6301E-01 -6.4261E-01  6.9769E-02  4.0232E-01  3.8766E-01 -8.2937E-01  5.0591E-01  6.6089E-01  5.5432E-01
  7.6301E-01 -6.4261E-01  6.9769E-02  4.0232E-01  3.8766E-01 -8.2937E-01  5.0591E-01  6.6089E-01  5.5432E-01
  7.6301E-01 -6.4261E-01  6.9769E-02  4.0232E-01  3.8766E-01 -8.2937E-01  5.0591E-01  6.6089E-01  5.5432E-01
  7.6301E-01 -6.4261E-01  6.9769E-02  4.0232E-01  3.8766E-01 -8.2937E-01  5.0591E-01  6.6089E-01  5.5432E-01
  7.6301E-01 -6.4261E-01  6.9769E-02  4.0232E-01  3.8766E-01 -8.2937E-01  5.0591E-01  6.6089E-01  5.5432E-01
  7.6301E-01 -6.4261E-01  6.9769E-02  4.0232E-01  3.8766E-01 -8.2937E-01  5.0591E-01  6.6089E-01  5.5432E-01
  7.6301E-01 -6.4261E-01  6.9769E-02  4.0232E-01  3.8766E-01 -8.2937E-01  5.0591E-01  6.6089E-01  5.5432E-01
  7.6301E-01 -6.4261E-01  6.9769E-02  4.0232E-01  3.8766E-01 -8.2937E-01  5.0591E-01  6.6089E-01  5.5432E-01
  7.6301E-01 -6.4261E-01  6.9769E-02  4.0232E-01  3.8766E-01 -8.2937E-01  5.0591E-01  6.6089E-01  5.5432E-01
  7.6301E-01 -6.4261E-01  6.9769E-02  4.0232E-01  3.8766E-01 -8.2937E-01  5.0591E-01  6.6089E-01  5.5432E-01
  7.6301E-01 -6.4261E-01  6.9769E-02  4.0232E-01  3.8766E-01 -8.2937E-01  5.0591E-01  6.6089E-01  5.5432E-01
  7.6301E-01 -6.4261E-01  6.9769E-02  4.0232E-01  3.8766E-01 -8.2937E-01  5.0591E-01  6.6089E-01  5.5432E-01
  7.6301E-01 -6.4261E-01  6.9769E-02  4.0232E-01  3.8766E-01 -8.2937E-01  5.0591E-01  6.6089E-01  5.5432E-01
  7.6301E-01 -6.4261E-01  6.9769E-02  4.0232E-01  3.8766E-01 -8.2937E-01  5.0591E-01  6.6089E-01  5.5432E-01
  7.6301E-01 -6.4261E-01  6.9769E-02  4.0232E-01  3.8766E-01 -8.2937E-01  5.0591E-01  6.6089E-01  5.5432E-01
  7.6301E-01 -6.4261E-01  6.9769E-02  4.0232E-01  3.8766E-01 -8.2937E-01  5.0591E-01  6.6089E-01  5.5432E-01
  7.6301E-01 -6.4261E-01  6.9769E-02  4.0232E-01  3.8766E-01 -8.2937E-01  5.0591E-01  6.6089E-01  5.5432E-01
  7.6301E-01 -6.4261E-01  6.9769E-02  4.0232E-01  3.8766E-01 -8.2937E-01  5.0591E-01  6.6089E-01  5.5432E-01
  7.6301E-01 -6.4261E-01  6.9769E-02  4.0232E-01  3.8766E-01 -8.2937E-01  5.0591E-01  6.6089E-01  5.5432E-01
  7.6301E-01 -6.4261E-01  6.9769E-02  4.0232E-01  3.8766E-01 -8.2937E-01  5.0591E-01  6.6089E-01  5.5432E-01
  7.6301E-01 -6.4261E-01  6.9769E-02  4.0232E-01  3.8766E-01 -8.2937E-01  5.0591E-01  6.6089E-01  5.5432E-01
  7.6301E-01 -6.4261E-01  6.9769E-02  4.0232E-01  3.8766E-01 -8.2937E-01  5.0591E-01  6.6089E-01  5.5432E-01
  7.6301E-01 -6.4261E-01  6.9769E-02  4.0232E-01  3.8766E-01 -8.2937E-01  5.0591E-01  6.6089E-01  5.5432E-01
  7.6301E-01 -6.4261E-01  6.9769E-02  4.0232E-01  3.8766E-01 -8.2937E-01  5.0591E-01  6.6089E-01  5.5432E-01
  7.6301E-01 -6.4261E-01  6.9769E-02  4.0232E-01  3.8766E-01 -8.2937E-01  5.0591E-01  6.6089E-01  5.5432E-01
  7.6301E-01 -6.4261E-01  6.9769E-02  4.0232E-01  3.8766E-01 -8.2937E-01  5.0591E-01  6.6089E-01  5.5432E-01
  7.6301E-01 -6.4261E-01  6.9769E-02  4.0232E-01  3.8766E-01 -8.2937E-01  5.0591E-01  6.6089E-01  5.5432E-01
  7.6301E-01 -6.4261E-01  6.9769E-02  4.0232E-01  3.8766E-01 -8.2937E-01  5.0591E-01  6.6089E-01  5.5432E-01
  7.6301E-01 -6.4261E-01  6.9769E-02  4.0232E-01  3.8766E-01 -8.2937E-01  5.0591E-01  6.6089E-01  5.5432E-01
  7.6301E-01 -6.4261E-01  6.9769E-02  4.0232E-01  3.8766E-01 -8.2937E-01  5.0591E-01  6.6089E-01  5.5432E-01
  7.6301E-01 -6.4261E-01  6.9769E-02  4.0232E-01  3.8766E-01 -8.2937E-01  5.0591E-01  6.6089E-01  5.5432E-01
  7.6301E-01 -6.4261E-01  6.9769E-02  4.0232E-01  3.8766E-01 -8.2937E-01  5.0591E-01  6.6089E-01  5.5432E-01
  7.6301E-01 -6.4261E-01  6.9769E-02  4.0232E-01  3.8766E-01 -8.2937E-01  5.0591E-01  6.6089E-01  5.5432E-01
  7.6301E-01 -6.4261E-01  6.9769E-02  4.0232E-01  3.8766E-01 -8.2937E-01  5.0591E-01  6.6089E-01  5.5432E-01
  7.6301E-01 -6.4261E-01  6.9769E-02  4.0232E-01  3.8766E-01 -8.2937E-01  5.0591E-01  6.6089E-01  5.5432E-01
  7.6301E-01 -6.4261E-01  6.9769E-02  4.0232E-01  3.8766E-01 -8.2937E-01  5.0591E-01  6.6089E-01  5.5432E-01
  7.6301E-01 -6.4261E-01  6.9769E-02  4.0232E-01  3.8766E-01 -8.2937E-01  5.0591E-01  6.6089E-01  5.5432E-01
  7.6301E-01 -6.4261E-01  6.9769E-02  4.0232E-01  3.8766E-01 -8.2937E-01  5.0591E-01  6.6089E-01  5.5432E-01
  7.6301E-01 -6.4261E-01  6.9769E-02  4.0232E-01  3.8766E-01 -8.2937E-01  5.0591E-01  6.6089E-01  5.5432E-01
  7.6301E-01 -6.4261E-01  6.9769E-02  4.0232E-01  3.8766E-01 -8.2937E-01  5.0591E-01  6.6089E-01  5.5432E-01
  7.6301E-01 -6.4261E-01  6.9769E-02  4.0232E-01  3.8766E-01 -8.2937E-01  5.0591E-01  6.6089E-01  5.5432E-01
  7.6301E-01 -6.4261E-01  6.9769E-02  4.0232E-01  3.8766E-01 -8.2937E-01  5.0591E-01  6.6089E-01  5.5432E-01
  7.6301E-01 -6.4261E-01  6.9769E-02  4.0232E-01  3.8766E-01 -8.2937E-01  5.0591E-01  6.6089E-01  5.5432E-01
  7.6301E-01 -6.4261E-01  6.9769E-02  4.0232E-01  3.8766E-01 -8.2937E-01  5.0591E-01  6.6089E-01  5.5432E-01
  7.6301E-01 -6.4261E-01  6.9769E-02  4.0232E-01  3.8766E-01 -8.2937E-01  5.0591E-01  6.6089E-01  5.5432E-01
  7.6301E-01 -6.4261E-01  6.9769E-02  4.0232E-01  3.8766E-01 -8.2937E-01  5.0591E-01  6.6089E-01  5.5432E-01
  7.6301E-01 -6.4261E-01  6.9769E-02  4.0232E-01  3.8766E-01 -8.2937E-01  5.0591E-01  6.6089E-01  5.5432E-01
  7.6301E-01 -6.4261E-01  6.9769E-02  4.0232E-01  3.8766E-01 -8.2937E-01  5.0591E-01  6.6089E-01  5.5432E-01
  7.6301E-01 -6.4261E-01  6.9769E-02  4.0232E-01  3.8766E-01 -8.2937E-01  5.0591E-01  6.6089E-01  5.5432E-01
  7.6301E-01 -6.4261E-01  6.9769E-02  4.0232E-01  3.8766E-01 -8.2937E-01  5.0591E-01  6.6089E-01  5.5432E-01
  7.6301E-01 -6.4261E-01  6.9769E-02  4.0232E-01  3.8766E-01 -8.2937E-01  5.0591E-01  6.6089E-01  5.5432E-01
  7.6301E-01 -6.4261E-01  6.9769E-02  4.0232E-01  3.8766E-01 -8.2937E-01  5.0591E-01  6.6089E-01  5.5432E-01
  7.6301E-01 -6.4261E-01  6.9769E-02  4.0232E-01  3.8766E-01 -8.2937E-01  5.0591E-01  6.6089E-01  5.5432E-01
